id,title,original_title,overview,release_date,popularity,vote_average,vote_count,original_language,adult,poster_path,backdrop_path,genre_ids
620683,My Mom Is a Character 3,Minha Mãe é uma Peça 3: O Filme,Dona Hermínia will have to rediscover and reinvent herself because her children are forming new families. This supermom will have to deal with a new life scenario: Marcelina is pregnant and Juliano is getting married.,2019-12-26,3.711,8.181,487,pt,False,/zw77BFPGJ73Lig8GwRzYj1XHq53.jpg,/19vTfircuojU00I6xtRdy3DrF1e.jpg,35
77,Memento,Memento,"Leonard Shelby is tracking down the man who raped and murdered his wife. The difficulty of locating his wife's killer, however, is compounded by the fact that he suffers from a rare, untreatable form of short-term memory loss. Although he can recall details of life before his accident, Leonard cannot remember what happened fifteen minutes ago, where he's going, or why.",2000-10-11,13.6143,8.177,15626,en,False,/fKTPH2WvH8nHTXeBYBVhawtRqtR.jpg,/7Wev9JMo6R5XAfz2KDvXb7oPMmy.jpg,"9648,53"
5156,Bicycle Thieves,Ladri di biciclette,"Unemployed Antonio is elated when he finally finds work hanging posters around war-torn Rome. However on his first day, his bicycle—essential to his work—gets stolen. His job is doomed unless he can find the thief. With the help of his son, Antonio combs the city, becoming desperate for justice.",1948-07-21,3.6373,8.175,2545,it,False,/abmxGiCV04NQj4jngbSQTGLgiC1.jpg,/nd6ItWuWGmTKhHXuxVC8kp86CmQ.jpg,18
629,The Usual Suspects,The Usual Suspects,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.",1995-07-19,10.3035,8.171,10933,en,False,/99X2SgyFunJFXGAYnDv3sb9pnUD.jpg,/9jrHaaXWB37VcA4KGemP8iF7bFB.jpg,"18,80,53"
490,The Seventh Seal,Det sjunde inseglet,"When disillusioned Swedish knight Antonius Block returns home from the Crusades to find his country in the grips of the Black Death, he challenges Death to a chess match for his life. Tormented by the belief that God does not exist, Block sets off on a journey, meeting up with traveling players Jof and his wife, Mia, and becoming determined to evade Death long enough to commit one redemptive act while he still lives.",1957-02-16,5.2908,8.2,3198,sv,False,/wcZ21zrOsy0b52AfAF50XpTiv75.jpg,/6s2BqtDvp1BMiP70zCDU5OW6hMy.jpg,"14,18"
361743,Top Gun: Maverick,Top Gun: Maverick,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.",2022-05-21,20.2647,8.166,10291,en,False,/62HCnUTziyWcpDaBO2i1DX17ljH.jpg,/kBSSbN1sOiJtXjAGVZXxHJR9Kox.jpg,"28,18"
348,Alien,Alien,"During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",1979-05-25,19.7024,8.2,15705,en,False,/vfrQk5IPloGg1v9Rzbh2Eg3VGyM.jpg,/AmR3JG1VQVxU8TfAvljUhfSFUOx.jpg,"27,878"
537061,Steven Universe: The Movie,Steven Universe: The Movie,"Two years after bringing peace to the galaxy, Steven Universe sees his past come back to haunt him in the form of a deranged Gem who wants to destroy the Earth.",2019-10-07,2.9074,8.2,826,en,False,/8mRgpubxHqnqvENK4Bei30xMDvy.jpg,/re3ZvlKJg04iLpLRf1xTKHS2wLU.jpg,"10770,12,16,35,14,10402,878,28,18"
18148,Tokyo Story,東京物語,"The elderly Shukishi and his wife, Tomi, take the long journey from their small seaside village to visit their adult children in Tokyo. Their elder son, Koichi, a doctor, and their daughter, Shige, a hairdresser, don't have much time to spend with their aged parents, and so it falls to Noriko, the widow of their younger son who was killed in the war, to keep her in-laws company.",1953-11-03,3.9783,8.165,1155,ja,False,/g2YbTYKpY7N2yDSk7BfXZ18I5QV.jpg,/jLq0ol1f0ZKXni9R9GsPBcyPrNN.jpg,18
26451,Investigation of a Citizen Above Suspicion,Indagine su un cittadino al di sopra di ogni sospetto,"Rome, Italy. After committing a heinous crime, a senior police officer exposes evidence incriminating him because his moral commitment prevents him from circumventing the law and the social order it protects.",1970-10-16,1.6617,8.164,843,it,False,/vPTZwlq1IC4o1DCsEZEl2uGljzm.jpg,/7SUT9mYb7SD88Gz7rFeLbjC2YeG.jpg,"18,53"
20941,Innocent Voices,Voces inocentes,"A young boy, attempting to have a normal childhood in 1980s El Salvador, is caught up in a dramatic fight for his life when he desperately tries to avoid the war that is raging all around him.",2005-01-28,2.9904,8.2,508,es,False,/hvwB4LdMCLzqXsk5ZjR77vzPkGk.jpg,/oaUWMPGxpb4OsVCrppmlhQA2bwb.jpg,"18,10752"
1422,The Departed,The Departed,"To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.",2006-10-04,12.0669,8.159,15626,en,False,/nT97ifVT2J1yMQmeq20Qblg61T.jpg,/6WRrGYalXXveItfpnipYdayFkQB.jpg,"18,53,80"
111,Scarface,Scarface,"After getting a green card in exchange for assassinating a Cuban government official, Tony Montana stakes a claim on the drug trade in Miami. Viciously murdering anyone who stands in his way, Tony eventually becomes the biggest drug lord in the state, controlling nearly all the cocaine that comes through Miami. But increased pressure from the police, wars with Colombian drug cartels and his own drug-fueled paranoia serve to fuel the flames of his eventual downfall.",1983-12-09,15.5309,8.158,12531,en,False,/iQ5ztdjvteGeboxtmRdXEChJOHh.jpg,/sctvs9cUwJD15qlTlrsh2BXsK75.jpg,"28,80,18"
489,Good Will Hunting,Good Will Hunting,"Headstrong yet aimless, Will Hunting has a genius-level IQ but chooses to work as a janitor at MIT. When he secretly solves highly difficult graduate-level math problems, his talents are discovered by Professor Gerald Lambeau, who decides to help the misguided youth reach his potential. When Will is arrested for attacking a police officer, Professor Lambeau makes a deal to get leniency for him if he gets court-ordered therapy. Eventually, therapist Dr. Sean Maguire helps Will confront the demons that are holding him back.",1997-12-05,15.1771,8.156,13208,en,False,/z2FnLKpFi1HPO7BEJxdkv6hpJSU.jpg,/bpV8wn48s82au37QyUJ51S7X2Vf.jpg,18
426,Vertigo,Vertigo,"A retired San Francisco detective suffering from acrophobia investigates the strange activities of an old friend's wife, all the while becoming dangerously obsessed with her.",1958-05-28,9.9081,8.156,6071,en,False,/15uOEfqBNTVtDUT7hGBVCka0rZz.jpg,/77aHwg1SCy89rfvQtiruPU58qEV.jpg,"9648,10749,53"
289,Casablanca,Casablanca,"In Casablanca, Morocco in December 1941, a cynical American expatriate meets a former lover, with unforeseen complications.",1943-01-15,7.8426,8.2,5774,en,False,/oyGRZVIthHJjc98ekKpeWpDh8Ws.jpg,/87wqeMeUeMRLjsE1IWNKJcPlpuC.jpg,"18,10749"
851644,20th Century Girl,20세기 소녀,"In 1999, a teen girl keeps close tabs on a boy in school on behalf of her deeply smitten best friend – then she gets swept up in a love story of her own.",2022-10-06,11.358,8.2,772,ko,False,/od22ftNnyag0TTxcnJhlsu3aLoU.jpg,/37y53Jt8K6MvN6s4zJVFa61luO2.jpg,"10749,18"
399106,Piper,Piper,"A mother bird tries to teach her little one how to find food by herself. In the process, she encounters a traumatic experience that she must overcome in order to survive.",2016-06-16,4.9998,8.151,1684,en,False,/5fu2d809jepLwEpES7wggiECLoQ.jpg,/4GWYk5VP9qu1rNSeNAwNaBy9mwS.jpg,"10751,16"
81481,Silenced,도가니,"Based on actual events that took place at Gwangju Inhwa School for the hearing-impaired, where young deaf students were the victims of repeated sexual assaults by faculty members over a period of five years in the early 2000s.",2011-09-22,7.3679,8.15,715,ko,False,/mbMp0oIFmYnw0i5gzRoKt8cH5ve.jpg,/e5MvOQIIouSgQcBHCMNA6Rsbwnd.jpg,18
37165,The Truman Show,The Truman Show,An insurance salesman begins to suspect that his whole life is actually some sort of reality TV show.,1998-06-04,16.3113,8.148,19430,en,False,/vuza0WqY239yBXOadKlGwJsZJFE.jpg,/rmiG2uwcNoGFmBKMoa1pIcf514L.jpg,"35,18"
10098,The Kid,The Kid,A tramp cares for a boy after he's abandoned as a newborn by his mother. Later the mother has a change of heart and aches to be reunited with her son.,1921-01-21,7.0142,8.146,2253,en,False,/A9NWYyn7eX0H9XIjaOvfWJ9mCGA.jpg,/mAhCW7QbpL5kwvCWGsfyY3ILoW6.jpg,"35,18"
1103621,How to Make Millions Before Grandma Dies,หลานม่า,"M, a university dropout low on money and luck, volunteers to take care of his terminally ill grandmother, in the hope of pocketing an inheritance.",2024-04-04,10.203,8.145,314,th,False,/9Xa0Grd2jq2lM2gqcoTB4F9TjMd.jpg,/3kvS6Ws5usxSk1wIbKZ7YPug2V2.jpg,18
872,Singin' in the Rain,Singin' in the Rain,"In 1927 Hollywood, a silent film star falls for a chorus girl just as he and his paranoid screen partner struggle to make the difficult transition to talking pictures.",1952-04-10,7.4124,8.143,3340,en,False,/w03EiJVHP8Un77boQeE7hg9DVdU.jpg,/6qOyw4yfzbzTp5YsCX26C28Do0S.jpg,"35,10749"
592350,My Hero Academia: Heroes Rising,僕のヒーローアカデミア THE MOVIE ヒーローズ：ライジング,"Class 1-A visits Nabu Island where they finally get to do some real hero work. The place is so peaceful that it's more like a vacation... until they're attacked by a villain with an unfathomable Quirk! His power is eerily familiar, and it looks like Shigaraki had a hand in the plan. But with All Might retired and citizens' lives on the line, there's no time for questions. Deku and his friends are the next generation of heroes, and they're the island's only hope.",2019-12-20,7.8311,8.144,1234,ja,False,/kpWsIkfXrnQ1pmR79qAHHq7DPxc.jpg,/9guoVF7zayiiUq5ulKQpt375VIy.jpg,"16,28,14,12"
517814,Capernaum,کفرناحوم,"After running away from his negligent parents, committing a violent crime and being sentenced to five years in jail, a hardened, streetwise 12-year-old Lebanese boy sues his parents in protest of the life they have given him.",2018-09-20,6.1825,8.143,1859,ar,False,/mFnfTVADj8yOxwzprYOmTPselk8.jpg,/sEW8q9al73rtow257dXAusD9yS7.jpg,18
797,Persona,Persona,"A young nurse, Alma, is put in charge of Elisabeth Vogler: an actress who is seemingly healthy in all respects, but will not talk. As they spend time together, Alma speaks to Elisabeth constantly, never receiving any answer.",1966-10-18,5.0132,8.142,2321,sv,False,/v2KsLNChpT6vLf0YFhkJmAtGkNq.jpg,/sj2aZDetPE8RoOCAm5QJitCNfLr.jpg,18
606856,Togo,Togo,"The untold true story set in the winter of 1925 that takes you across the treacherous terrain of the Alaskan tundra for an exhilarating and uplifting adventure that will test the strength, courage and determination of one man, Leonhard Seppala, and his lead sled dog, Togo.",2019-12-20,6.7401,8.141,2141,en,False,/wX0QD36a80hxulcizz7tyahYOF8.jpg,/2Jr2OBzoLLOYqQWnyN4eicZv0sL.jpg,"12,10751"
458220,Palmer,Palmer,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",2021-01-28,11.2952,8.14,1815,en,False,/xSDdRAjxKAGi8fUBLOqSrBhJmF0.jpg,/mlBmnjDJfsAhvqRVc2aFOjsfh8M.jpg,18
666,Central Station,Central do Brasil,"An emotional journey of a former school teacher, who writes letters for illiterate people, and a young boy, whose mother has just died, as they search for the father he never knew.",1998-04-03,3.6278,8.139,996,pt,False,/zJvp7XjQ2LhPbDVYhFXyucs40vR.jpg,/lrLIy9OFRQg4VkhrCyolfNXJEUH.jpg,18
280,Terminator 2: Judgment Day,Terminator 2: Judgment Day,"Ten years after the events of the original, a reprogrammed T-800 is sent back in time to protect young John Connor from the shape-shifting T-1000. Together with his mother Sarah, he fights to stop Skynet from triggering a nuclear apocalypse.",1991-07-03,13.3043,8.134,13658,en,False,/jFTVD4XoWQTcg7wdyJKa8PEds5q.jpg,/8MksSPtPvqcSDruLdpibPmTP7LY.jpg,"28,53,878"
103,Taxi Driver,Taxi Driver,"Suffering from insomnia, disturbed loner Travis Bickle takes a job as a New York City cabbie, haunting the streets nightly, growing increasingly detached from reality as he dreams of cleaning up the filthy city.",1976-02-09,22.4367,8.1,12946,en,False,/ekstpH614fwDX8DUln1a2Opz0N8.jpg,/6aoyUbvu0419XLKLIMoH0TkEicH.jpg,"80,18"
823219,Flow,Straume,"A solitary cat, displaced by a great flood, finds refuge on a boat with various species and must navigate the challenges of adapting to a transformed world together.",2024-08-29,23.6985,8.132,2395,lv,False,/zME0Ul0w48MKkYBnFRn40M5qgLh.jpg,/ku9p7ciLeuV1R8pqJGMgawaaVE8.jpg,"16,12,14,10751"
693134,Dune: Part Two,Dune: Part Two,"Follow the mythic journey of Paul Atreides as he unites with Chani and the Fremen while on a path of revenge against the conspirators who destroyed his family. Facing a choice between the love of his life and the fate of the known universe, Paul endeavors to prevent a terrible future only he can foresee.",2024-02-27,18.5675,8.132,7155,en,False,/1pdfLvkbY9ohJlCjQH2CZjjYVvJ.jpg,/ylkdrn23p3gQcHx7ukIfuy2CkTE.jpg,"878,12"
475557,Joker,Joker,"During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.",2019-10-01,16.4803,8.132,26921,en,False,/udDclJoHjfjb8Ekgsd4FDteOkCU.jpg,/rlay2M5QYvi6igbGcFjq8jxeusY.jpg,"80,53,18"
20914,My Friends,Amici miei,Four inseparable friends try to face their midlife crisis with daytrips and pranks at the expense of their families and the people around them.,1975-10-24,3.041,8.1,724,it,False,/8Pm8SLjq2UHCwisd56ipHtzvZI1.jpg,/3q6XHCXII7qRZOx5EqU5NfYkVx8.jpg,35
9702,Bound by Honor,Bound by Honor,"Based on the true life experiences of poet Jimmy Santiago Baca, the film focuses on half-brothers Paco and Cruz, and their bi-racial cousin Miklo. It opens in 1972, as the three are members of an East L.A. gang known as the ""Vatos Locos"", and the story focuses on how a violent crime and the influence of narcotics alter their lives. Miklo is incarcerated and sent to San Quentin, where he makes a ""home"" for himself. Cruz becomes an exceptional artist, but a heroin addiction overcomes him with tragic results. Paco becomes a cop and an enemy to his ""carnal"", Miklo.",1993-02-05,7.7313,8.129,1457,en,False,/gvP6R6juhe2IpCG7QGDgjyUvm0g.jpg,/9xjUZjuYyehv2qnqMH0oR9nSTft.jpg,"80,28,18,53"
575813,Better Days,少年的你,"A bullied teenage girl forms an unlikely friendship with a mysterious young man who protects her from her assailants, while she copes with the pressures of her final examinations.",2019-10-25,4.5928,8.127,514,zh,False,/csVZ2ZQCj98XdZoCuW1aixMYJ0W.jpg,/putsivYODgbKrhvwl9n4OqhPOkO.jpg,"18,80,10749"
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"After the insane General Jack D. Ripper initiates a nuclear strike on the Soviet Union, a war room full of politicians, generals and a Russian diplomat all frantically try to stop it.",1964-01-29,4.7137,8.1,5923,en,False,/7SixLzxcqezkZEYU8pcHZgbkmjp.jpg,/sTp8K0SfcC2RQef1Tu160z3niHO.jpg,"35,10752"
812225,Black Clover: Sword of the Wizard King,映画 ブラッククローバー 魔法帝の剣,"As a lionhearted boy who can't wield magic strives for the title of Wizard King, four banished Wizard Kings of yore return to crush the Clover Kingdom.",2023-06-16,9.4887,8.123,332,ja,False,/9YEGawvjaRgnyW6QVcUhFJPFDco.jpg,/rogeBJK44LtWynOqzMFmEF30T80.jpg,"16,14,28,12"
600,Full Metal Jacket,Full Metal Jacket,A pragmatic U.S. Marine observes the dehumanizing effects the U.S.-Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,1987-06-26,9.7493,8.123,11036,en,False,/kMKyx1k8hWWscYFnPbnxxN4Eqo4.jpg,/yYderAvjtKnYLBxKujVpmKTVlOM.jpg,"18,10752"
422,8½,8½,"Guido Anselmi, a film director, finds himself creatively barren at the peak of his career. Urged by his doctors to rest, Anselmi heads for a luxurious resort, but a sorry group gathers—his producer, staff, actors, wife, mistress, and relatives—each one begging him to get on with the show. In retreat from their dependency, he fantasizes about past women and dreams of his childhood.",1963-02-14,6.0574,8.122,2434,it,False,/d7wXtJ173oHtoCwxbe7Z5uXZ4Gv.jpg,/y2FNZLHynsevBnVTocGW6c3pQpr.jpg,18
810693,Jujutsu Kaisen 0,劇場版 呪術廻戦 0,"Yuta Okkotsu is a nervous high school student who is suffering from a serious problem—his childhood friend Rika has turned into a curse and won't leave him alone. Since Rika is no ordinary curse, his plight is noticed by Satoru Gojo, a teacher at Jujutsu High, a school where fledgling exorcists learn how to combat curses. Gojo convinces Yuta to enroll, but can he learn enough in time to confront the curse that haunts him?",2021-12-24,21.96,8.12,1569,ja,False,/23oJaeBh0FDk2mQ2P240PU9Xxfh.jpg,/rcEDPOOOUTLFxLLQJggfLffbofe.jpg,"16,28,14"
500,Reservoir Dogs,Reservoir Dogs,"A botched robbery indicates a police informant, and the pressure mounts in the aftermath at a warehouse. Crime begets violence as the survivors -- veteran Mr. White, newcomer Mr. Orange, psychopathic parolee Mr. Blonde, bickering weasel Mr. Pink and Nice Guy Eddie -- unravel.",1992-09-02,9.255,8.118,14914,en,False,/xi8Iu6qyTfyZVDVy60raIOYJJmk.jpg,/eohMDv8x1XRSkPdjWv5xsFct4Dj.jpg,"80,53"
610892,Violet Evergarden: Eternity and the Auto Memory Doll,ヴァイオレット・エヴァーガーデン 外伝 - 永遠と自動手記人形 -,"Violet Evergarden comes to a private women's academy to tutor Isabella in the ways of being a lady. Heir to the York family, Isabella feels trapped in this new and uncomfortable world. She still grieves for the only person to ever bring her happiness – now lost to her. Violet's lessons do give her a brief respite from the melancholy but with the absence of joy, how long does it take to truly heal?",2019-09-06,6.0923,8.1,421,ja,False,/zjaSw6Ok0MhXjrruPrA27VHyUYC.jpg,/94YK58T5OEKV9hEgPHWHzLtdwK4.jpg,"18,14,16"
38288,"“The Shorts” by Aldo, Giovanni and Giacomo","“I Corti” di Aldo, Giovanni e Giacomo","I Corti (""Shorts"") by Aldo, Giovanni & Giacomo was the first stage show of the comedy trio, with the participation of Marina Massironi. It was recorded live at the Teatro Nuovo in Ferrara on 28 and 29 March 1996. Produced by Agidi, with the theatre direction of Arturo Brachetti.",1996-03-29,0.607,8.1,355,it,False,/y3hEulMYSTQuvmI5jBTyWrcvJQX.jpg,/mFVGzW8a2Z37NphnuB6liChiuRv.jpg,35
1398,Stalker,Сталкер,"Near a gray and unnamed city is the Zone, a place guarded by barbed wire and soldiers, and where the normal laws of physics are victim to frequent anomalies. A stalker guides two men into the Zone, specifically to an area in which deep-seated desires are granted.",1979-05-25,7.1064,8.113,2372,ru,False,/1qhOyf5C4s9ZdvY8d5JDx9DFMeT.jpg,/6yrbWzzrPp7pwz6zHdifspJk8t3.jpg,"878,18"
406997,Wonder,Wonder,"The story of August Pullman – a boy with facial differences – who enters fifth grade, attending a mainstream elementary school for the first time.",2017-11-13,8.3043,8.112,8094,en,False,/sONh3LYGFcVDTy8pm1tbSOB13Li.jpg,/ce6HzPfxRRcLk5QRLcdExeVpsA1.jpg,"10751,18"
531428,Portrait of a Lady on Fire,Portrait de la jeune fille en feu,"On an isolated island in Brittany at the end of the eighteenth century, a female painter is obliged to paint a wedding portrait of a young woman.",2019-09-18,5.7263,8.111,2791,fr,False,/2LquGwEhbg3soxSCs9VNyh5VJd9.jpg,/foFq1RZWQIgFuCQ0nyYccywjFyX.jpg,"18,10749,36"
3780,Red Beard,赤ひげ,"Aspiring to an easy job as personal physician to a wealthy family, Noboru Yasumoto is disappointed when his first post after medical school takes him to a small country clinic under the gruff doctor Red Beard. Yasumoto rebels in numerous ways, but Red Beard proves a wise and patient teacher. He gradually introduces his student to the unglamorous side of the profession, ultimately assigning him to care for a prostitute rescued from a local brothel.",1965-04-03,4.9278,8.111,386,ja,False,/iYNH3Re0JSypoYaWvZtERUnNaJL.jpg,/jJK3skg06c2iUXgpJg9DTxQhRb4.jpg,18
1026227,There's Still Tomorrow,C'è ancora domani,"In postwar Rome, a working-class woman dreams of a better future for herself and her daughter while facing abuse at the hands of her domineering husband. When a mysterious letter arrives, she discovers the courage to change the circumstances of her life.",2023-10-26,3.1718,8.106,1433,it,False,/4Hi7yjiQjokEDStT1MOj5rPgRfW.jpg,/fNXUCk54vGcoKr34olN14ohUSFY.jpg,"18,35,36"
100,"Lock, Stock and Two Smoking Barrels","Lock, Stock and Two Smoking Barrels",A card shark and his unwillingly-enlisted friends need to make a lot of cash quick after losing a sketchy poker match. To do this they decide to pull a heist on a small-time gang who happen to be operating out of the flat next door.,1998-08-28,3.0681,8.105,6908,en,False,/6pJB2t3MbQUy9m5pFIBHXLqnqNd.jpg,/cXQH2u7wUIX1eoIdEj51kHXoWhX.jpg,"35,80"
398818,Call Me by Your Name,Call Me by Your Name,"In the summer of 1983, a 17-year-old Elio spends his days in his family's villa in Italy. One day Oliver, a graduate student, arrives to assist Elio's father, a professor of Greco-Roman culture. Soon, Elio and Oliver discover a summer that will alter their lives forever.",2017-07-28,9.1849,8.103,12473,en,False,/mZ4gBdfkhP9tvLH1DO4m4HYtiyi.jpg,/zvOJawrnmgK0sL293mOXOdLvTXQ.jpg,"10749,18"
20334,The Shop Around the Corner,The Shop Around the Corner,"Two employees at a gift shop can barely stand one another, without realising that they are falling in love through the post as each other's anonymous pen pal.",1940-01-12,1.8863,8.1,778,en,False,/dZ1aEzGYRiqJwPfjS6VL7wUkHmF.jpg,/wqgZSvgoctaadgwUdPYVsksivxn.jpg,"35,18,10749"
791373,Zack Snyder's Justice League,Zack Snyder's Justice League,"Determined to ensure Superman's ultimate sacrifice was not in vain, Bruce Wayne aligns forces with Diana Prince with plans to recruit a team of metahumans to protect the world from an approaching threat of catastrophic proportions.",2021-03-18,12.702,8.104,10463,en,False,/tnAuB8q5vv7Ax9UAEje5Xi4BXik.jpg,/13Nz8EchKRdCgJcKdEoJAnpiVn2.jpg,"28,12,14"
600354,The Father,The Father,"A man refuses all assistance from his daughter as he ages and, as he tries to make sense of his changing circumstances, he begins to doubt his loved ones, his own mind and even the fabric of his reality.",2020-12-23,8.0924,8.103,3443,en,False,/uxWXW1YYQENSv7OzHB4Hds0bK3b.jpg,/h3weAFgg06GqchI2xDfufBgSFTj.jpg,18
10681,WALL·E,WALL·E,"What if mankind had to leave Earth and somebody forgot to turn the last robot off? After hundreds of years doing what he was built for, WALL•E discovers a new purpose in life when he meets a sleek search robot named EVE. EVE comes to realize that WALL•E has inadvertently stumbled upon the key to the planet's future, and races back to space to report to the humans. Meanwhile, WALL•E chases EVE across the galaxy and sets into motion one of the most imaginative adventures ever brought to the big screen.",2008-06-22,14.3671,8.103,19613,en,False,/hbhFnRzzg6ZDmm8YAmxBnQpQIPh.jpg,/ai2FicMUxLCurVkjtYdSvVDWRmS.jpg,"16,10751,878"
996,Double Indemnity,Double Indemnity,A seductive housewife draws an insurance salesman into a plot of adultery and crime to collect on her husband's life insurance.,1944-07-06,6.1319,8.103,1922,en,False,/rVNYZZgfhwqVMMWlBmxOfWqnwCj.jpg,/byQdu1nzQLI9t1VeoP1xuQfru3L.jpg,"80,53"
508442,Soul,Soul,"Joe Gardner is a middle school teacher with a love for jazz music. After a successful audition at the Half Note Club, he suddenly gets into an accident that separates his soul from his body and is transported to the You Seminar, a center in which souls develop and gain passions before being transported to a newborn child. Joe must enlist help from the other souls-in-training, like 22, a soul who has spent eons in the You Seminar, in order to get back to Earth.",2020-12-25,13.6149,8.102,10991,en,False,/pEz5aROvfy5FBW1OTlrDO3VryWO.jpg,/rQaHA74pevnGsxcKGaoZVGWe9TC.jpg,"16,10751,35,14,18"
795607,Green Snake,白蛇2：青蛇劫起,"While trying to free her sister from Fahai's clutches, Xiao Qing winds up in a dystopian city and meets a mysterious man who can't recall his past life.",2021-07-23,4.3159,8.101,341,zh,False,/1zs5zsQDP5KuWwxIg9EUULLFEV.jpg,/rhJgHS28BVc5o2rBWVwZa3aMJCF.jpg,"16,14,28,12"
46738,Incendies,Incendies,"A mother's last wishes send twins Jeanne and Simon on a journey to Middle East in search of their tangled roots. Adapted from Wajdi Mouawad's acclaimed play, Incendies tells the powerful and moving tale of two young adults' voyage to the core of deep-rooted hatred, never-ending wars and enduring love.",2010-09-17,11.1063,8.101,3047,fr,False,/yH6DAQVgbyj72S66gN4WWVoTjuf.jpg,/u8wmr8QCowIYXUxVeZYSPWVbB9P.jpg,"18,10752,9648"
614,Wild Strawberries,Smultronstället,"Crotchety retired doctor Isak Borg travels from Stockholm to Lund, Sweden, with his pregnant and unhappy daughter-in-law, Marianne, in order to receive an honorary degree from his alma mater. Along the way, they encounter a series of hitchhikers, each of whom causes the elderly doctor to muse upon the pleasures and failures of his own life. These include the vivacious young Sara, a dead ringer for the doctor's own first love.",1957-08-28,5.9551,8.101,1736,sv,False,/iyTD2QnySNMPUPE3IedZQipSWfz.jpg,/BBVAUchYvkmPThVIqipgAfabfl.jpg,18
146233,Prisoners,Prisoners,"Keller Dover is facing every parent’s worst nightmare. His six-year-old daughter, Anna, is missing, together with her young friend, Joy, and as minutes turn to hours, panic sets in. The only lead is a dilapidated RV that had earlier been parked on their street.",2013-09-19,16.3945,8.099,12524,en,False,/jsS3a3ep2KyBVmmiwaz3LvK49b1.jpg,/3RFmTz5h2UuFWEV4oH00XICBR9y.jpg,"18,53,80"
24382,Big Deal on Madonna Street,I soliti ignoti,"Best friends Peppe and Mario are thieves, but they're not very good at it. Still, Peppe thinks that he's finally devised a master heist that will make them rich. With the help of some fellow criminals, he plans to dig a tunnel from a rented apartment to the pawnshop next door, where they can rob the safe. But his plan is far from foolproof, and the fact that no one in the group has any experience digging tunnels proves to be the least of their problems.",1958-07-26,4.359,8.099,746,it,False,/f5OxD8Nl0pR3DcYHtYhHRfpsmjl.jpg,/ryoWP1kvNcwPif6uNbuZwQfrJPy.jpg,"35,80"
19,Metropolis,Metropolis,"In a futuristic city sharply divided between the rich and the poor, the son of the city's mastermind meets a prophet who predicts the coming of a savior to mediate their differences.",1927-02-06,5.5273,8.098,2955,de,False,/vZIJxGnjcswPCAa52jhbl01FQkV.jpg,/eeMoFKxjjiCi6iep2GEZtSAMYIr.jpg,"18,878"
103663,The Hunt,Jagten,"A teacher lives a lonely life, all the while struggling over his son’s custody. His life slowly gets better as he finds love and receives good news from his son, but his new luck is about to be brutally shattered by an innocent little lie.",2012-06-13,8.4049,8.095,4508,da,False,/jkixsXzRh28q3PCqFoWcf7unghT.jpg,/7zN7m5jEyrNxFYm2EbQJAZwAG5i.jpg,18
755812,"Miraculous World: New York, United HeroeZ","Miraculous World : New York, les héros unis","Marinette’s class is headed to New York, the city of superheroes, for French-American Friendship Week.",2020-09-25,4.5773,8.1,1120,fr,False,/9YbyvcrHmY2SVbdfXpb8mC4Fy0g.jpg,/2BZ7PC9aISswNXV2tugmjGiriaB.jpg,"16,10770,14,28"
843,In the Mood for Love,花樣年華,"In 1962 Hong Kong, neighbors Su Li-zhen (Mrs. Chan) and Chow Mo-wan (Mr. Chow) discover their spouses are having an affair. As they spend time together, they develop feelings for each other, but their relationship remains chaste and unspoken, reflecting societal constraints and their own moral compass.",2000-09-29,12.6721,8.093,3061,cn,False,/8BgGbbWiLNhPtkMkN0gGTnbtvBv.jpg,/n4GJFGzsc7NinI1VeGDXIcQjtU2.jpg,"18,10749"
655,"Paris, Texas","Paris, Texas","A man wanders out of the desert not knowing who he is. His brother finds him, and helps to pull his memory back of the life he led before he walked out on his family and disappeared four years earlier.",1984-07-16,5.4415,8.093,2071,en,False,/sP27Qm4THyRZyHjHYMfIDtJP6YE.jpg,/fWrq3u16gaBJ6nYNWcR3XaOhQPq.jpg,18
